,X.1,X,Submission.ID,Common.Name,Scientific.Name,Taxonomic.Order,Count,State.Province,County,Location,Latitude,Longitude,Date,Time,Protocol,Duration..Min.,All.Obs.Reported,Distance.Traveled..km.,Area.Covered..ha.,Number.of.Observers,Breeding.Code,Species.Comments,Checklist.Comments
6518,6518,6518,S15605514,Red-crowned Parrot,Amazona viridigenalis,11589.73,55,US-TX,Cameron,Brownsville--Oliveira Park,25.9374284,-97.52159,11-07-2013,06:00 PM,eBird - Traveling Count,45,1,0.805,NA,3,,,
6519,6519,6519,S14364427,Red-crowned Parrot,Amazona viridigenalis,11589.73,X,US-CA,Los Angeles,Peck Rd. Water Conservation Park,34.10053,-118.01333,06-07-2013,11:30 AM,eBird - Traveling Count,90,1,1.609,NA,1,,,
6520,6520,6520,S14384050,Red-crowned Parrot,Amazona viridigenalis,11589.73,X,US-CA,Los Angeles,South Pasadena parrot roost--Oxley St. at Mound Ave.,34.1137914,-118.1517594,06-09-2013,07:50 PM,eBird - Traveling Count,32,1,0.805,NA,1,,,Submitted from  BirdLog NA for Android v1.7
6521,6521,6521,S14369621,Red-crowned Parrot,Amazona viridigenalis,11589.73,2,US-CA,San Diego,Lindo Lake,32.8583295,-116.9170833,06-08-2013,11:45 AM,eBird - Stationary Count,41,1,NA,NA,1,,,Submitted from  BirdLog NA for Android v1.7
6522,6522,6522,S15605514,Yellow-headed Parrot,Amazona oratrix,11589.89,1,US-TX,Cameron,Brownsville--Oliveira Park,25.9374284,-97.52159,11-07-2013,06:00 PM,eBird - Traveling Count,45,1,0.805,NA,3,,,
6523,6523,6523,S14384050,Yellow-headed Parrot,Amazona oratrix,11589.89,2,US-CA,Los Angeles,South Pasadena parrot roost--Oxley St. at Mound Ave.,34.1137914,-118.1517594,06-09-2013,07:50 PM,eBird - Traveling Count,32,1,0.805,NA,1,,,Submitted from  BirdLog NA for Android v1.7
6524,6524,6524,S22504383,Orange-winged Parrot,Amazona amazonica,11590.29,1,US-FL,Monroe,Plantation Key Colony,24.9977271,-80.5417371,03-24-2015,06:09 PM,eBird - Casual Observation,0,1,NA,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
6525,6525,6525,S15605514,Green Parakeet,Psittacara holochlorus,11592.27,1,US-TX,Cameron,Brownsville--Oliveira Park,25.9374284,-97.52159,11-07-2013,06:00 PM,eBird - Traveling Count,45,1,0.805,NA,3,,,
6526,6526,6526,S14364427,Mitred Parakeet,Psittacara mitratus,11592.4,X,US-CA,Los Angeles,Peck Rd. Water Conservation Park,34.10053,-118.01333,06-07-2013,11:30 AM,eBird - Traveling Count,90,1,1.609,NA,1,,,
6527,6527,6527,S14384050,Mitred Parakeet,Psittacara mitratus,11592.4,X,US-CA,Los Angeles,South Pasadena parrot roost--Oxley St. at Mound Ave.,34.1137914,-118.1517594,06-09-2013,07:50 PM,eBird - Traveling Count,32,1,0.805,NA,1,,,Submitted from  BirdLog NA for Android v1.7
6528,6528,6528,S14080800,Northern Beardless-Tyrannulet,Camptostoma imberbe,13804,X,US-TX,Hidalgo,Santa Ana NWR--Pintail Lakes Trail,26.0787993,-98.1330503,05-11-2013,09:30 AM,eBird - Traveling Count,150,1,3.219,NA,2,,,
6529,6529,6529,S15625481,Northern Beardless-Tyrannulet,Camptostoma imberbe,13804,X,US-TX,Hidalgo,Santa Ana NWR--Pintail Lakes Trail,26.0787993,-98.1330503,11-09-2013,10:00 AM,eBird - Traveling Count,120,1,4.828,NA,3,,,
6530,6530,6530,S11786286,Olive-sided Flycatcher,Contopus cooperi,14516,X,US-TN,Campbell,Campbell,36.38629,-84.13872,05-01-2011,,eBird - Casual Observation,0,0,NA,NA,1,,,Tennessee
6531,6531,6531,S14364226,Olive-sided Flycatcher,Contopus cooperi,14516,X,US-CA,Los Angeles,Chilao--Visitor Center,34.326745,-118.0047137,06-07-2013,08:30 AM,eBird - Traveling Count,60,1,3.219,NA,1,,,
6532,6532,6532,S14480705,Olive-sided Flycatcher,Contopus cooperi,14516,X,US-CA,Mariposa,Yosemite NP--Glacier Pt.,37.7277555,-119.5751953,06-22-2013,11:00 AM,eBird - Traveling Count,120,1,1.609,NA,1,,,
6533,6533,6533,S14480534,Olive-sided Flycatcher,Contopus cooperi,14516,X,US-CA,Mono,Lundy Canyon,38.0256812,-119.2441034,06-21-2013,12:09 PM,eBird - Traveling Count,283,1,9.656,NA,1,,,
6534,6534,6534,S14141748,Greater Pewee,Contopus pertinax,14517,1,US-AZ,Cochise,Carr Canyon--Comfort Spring,31.4288359,-110.3095318,05-15-2013,02:55 PM,eBird - Traveling Count,125,1,3.219,NA,2,,,
6535,6535,6535,S21239188,Greater Pewee,Contopus pertinax,14517,1,US-TX,Harris,Bear Creek Park (UTC 097),29.8247288,-95.6288409,01-07-2015,12:45 PM,eBird - Traveling Count,35,1,0.402,NA,2,,"Between restrooms 9 and 12, closer to bathroom 12 in deciduous tree. Large flycathcer, orange lower bill, tufted crown.",Submitted from  BirdLog NA for Android v1.9.6
6536,6536,6536,S14248721,Greater Pewee,Contopus pertinax,14517,1,US-AZ,Pima,Mt. Lemmon--Rose Canyon and Lake,32.3926274,-110.7024693,05-26-2013,08:00 AM,eBird - Traveling Count,60,1,0.805,NA,1,,,
6537,6537,6537,S14141760,Greater Pewee,Contopus pertinax,14517,X,US-AZ,Santa Cruz,Madera Canyon--Mt. Wrightson Picnic Area & Upper Canyon Trails,31.7124,-110.8744,05-16-2013,07:30 AM,eBird - Traveling Count,240,1,4.023,NA,2,,,
6538,6538,6538,S14713773,Western Wood-Pewee,Contopus sordidulus,14529,X,US-AZ,Apache,Greer--Butler Canyon Nature Trail,34.0155775,-109.4519042,07-21-2013,02:00 PM,eBird - Traveling Count,60,1,1.609,NA,1,,,
6539,6539,6539,S14345854,Western Wood-Pewee,Contopus sordidulus,14529,X,US-NV,Clark,Warm Springs Ranch,36.7148582,-114.7165346,06-05-2013,06:00 AM,eBird - Traveling Count,180,1,1.609,NA,1,,,
6540,6540,6540,S14141748,Western Wood-Pewee,Contopus sordidulus,14529,X,US-AZ,Cochise,Carr Canyon--Comfort Spring,31.4288359,-110.3095318,05-15-2013,02:55 PM,eBird - Traveling Count,125,1,3.219,NA,2,,,
6541,6541,6541,S14141740,Western Wood-Pewee,Contopus sordidulus,14529,X,US-AZ,Cochise,San Pedro RNCA--generic (consider using more specific hotspot),31.6572,-110.18,05-15-2013,09:00 AM,eBird - Traveling Count,300,1,3.219,NA,2,,,
6542,6542,6542,S14895220,Western Wood-Pewee,Contopus sordidulus,14529,4,US-NV,Elko,Lamoille Canyon,40.6327471,-115.3707576,08-06-2013,05:00 AM,eBird - Traveling Count,240,1,8.047,NA,1,,,
6543,6543,6543,S14895319,Western Wood-Pewee,Contopus sordidulus,14529,2,US-CO,Gunnison,Hwy. 38 south of Gunnison,38.4551682,-106.9370985,08-08-2013,05:30 AM,eBird - Traveling Count,240,1,24.14,NA,1,,,
6544,6544,6544,S14364177,Western Wood-Pewee,Contopus sordidulus,14529,X,US-CA,Los Angeles,Buckhorn Campground,34.3457038,-117.915262,06-07-2013,06:30 AM,eBird - Traveling Count,90,1,1.609,NA,1,,,
6545,6545,6545,S13958355,Western Wood-Pewee,Contopus sordidulus,14529,X,US-NV,Lyon,Fort Churchill and Carson River,39.2930591,-119.2515278,07-08-2012,07:00 AM,eBird - Traveling Count,300,1,3.219,NA,2,,,
6546,6546,6546,S13958442,Western Wood-Pewee,Contopus sordidulus,14529,X,US-NV,Lyon,Fort Churchill and Carson River,39.2930591,-119.2515278,07-12-2012,07:00 AM,eBird - Traveling Count,300,1,3.219,NA,2,,,
6547,6547,6547,S13960528,Western Wood-Pewee,Contopus sordidulus,14529,X,US-NV,Lyon,Fort Churchill and Carson River,39.2930591,-119.2515278,07-20-2012,07:00 AM,eBird - Traveling Count,300,1,4.828,NA,1,,,
6548,6548,6548,S13960281,Western Wood-Pewee,Contopus sordidulus,14529,X,US-NV,Lyon,Lahontan Reservoir,39.3948159,-119.1357422,07-14-2012,07:00 AM,eBird - Traveling Count,300,1,4.828,NA,1,,,
6549,6549,6549,S14480645,Western Wood-Pewee,Contopus sordidulus,14529,X,US-CA,Mariposa,Burn area(approx local),37.6735854,-119.6812534,06-22-2013,09:00 AM,eBird - Casual Observation,0,1,NA,NA,1,,,
6550,6550,6550,S14480534,Western Wood-Pewee,Contopus sordidulus,14529,X,US-CA,Mono,Lundy Canyon,38.0256812,-119.2441034,06-21-2013,12:09 PM,eBird - Traveling Count,283,1,9.656,NA,1,,,
6551,6551,6551,S14248501,Western Wood-Pewee,Contopus sordidulus,14529,X,US-AZ,Pima,Madera Canyon--Proctor Rd.,31.739938,-110.886147,05-25-2013,08:00 AM,eBird - Traveling Count,60,1,1.609,NA,1,,,
6552,6552,6552,S14233321,Western Wood-Pewee,Contopus sordidulus,14529,X,US-AZ,Pima,Sweetwater Wetlands,32.278549,-111.022495,05-24-2013,06:14 PM,eBird - Traveling Count,70,1,1.609,NA,1,,,Submitted from  BirdLog NA for Android v1.7
6553,6553,6553,S14895178,Western Wood-Pewee,Contopus sordidulus,14529,X,US-CA,Placer,Blackwood Canyon,39.1044422,-120.2012615,08-05-2013,01:00 PM,eBird - Traveling Count,90,1,1.609,NA,2,,,
6554,6554,6554,S14376827,Western Wood-Pewee,Contopus sordidulus,14529,4,US-CA,San Diego,Kitchen Creek Rd.--Yellow Rose Spring,32.7533636,-116.4518808,06-08-2013,02:00 PM,eBird - Traveling Count,720,1,3.219,NA,1,,,Submitted from  BirdLog NA for Android v1.7
6555,6555,6555,S14713748,Western Wood-Pewee,Contopus sordidulus,14529,X,US-NM,Socorro,Water Canyon,34.0231527,-107.1310644,07-21-2013,10:00 AM,eBird - Traveling Count,60,1,1.609,NA,1,,,
6556,6556,6556,S13960641,Western Wood-Pewee,Contopus sordidulus,14529,X,US-NV,Washoe,McCarran Ranch (Washoe Co.),39.5474957,-119.5733768,07-21-2012,07:00 AM,eBird - Traveling Count,180,1,1.609,NA,1,,,
6557,6557,6557,S23801542,Eastern Wood-Pewee,Contopus virens,14534,1,US-VA,Accomack,Chincoteague NWR--Snow Goose Pond,37.9074,-75.3425,06-06-2015,03:10 PM,eBird - Traveling Count,36,1,1.609,NA,2,,,Submitted from  BirdLog NA for Android v1.9.6
6558,6558,6558,S18793250,Eastern Wood-Pewee,Contopus virens,14534,1,US-NJ,Atlantic,Edwin B. Forsythe NWR,39.4551493,-74.4200134,06-15-2014,06:35 AM,eBird - Traveling Count,78,1,13.679,NA,3,,,Submitted from  BirdLog NA for Android v1.9.3
6559,6559,6559,S14066507,Eastern Wood-Pewee,Contopus virens,14534,1,US-TX,Cameron,Laguna Atascosa NWR (LTC 024),26.2569348,-97.3844433,05-10-2013,02:00 PM,eBird - Traveling Count,240,1,27.358,NA,1,,,"<br />Submitted from BirdLog NA for iOS, version 1.5.3"
6560,6560,6560,S14066508,Eastern Wood-Pewee,Contopus virens,14534,1,US-TX,Cameron,Sabal Palm Sanctuary (LTC 042),25.8519631,-97.4211788,05-10-2013,11:45 AM,eBird - Traveling Count,105,1,3.219,NA,1,,,"<br />Submitted from BirdLog NA for iOS, version 1.5.3"
6561,6561,6561,S11786286,Eastern Wood-Pewee,Contopus virens,14534,X,US-TN,Campbell,Campbell,36.38629,-84.13872,05-01-2011,,eBird - Casual Observation,0,0,NA,NA,1,,,Tennessee
6562,6562,6562,S19309525,Eastern Wood-Pewee,Contopus virens,14534,5,US-NJ,Cape May,Belleplain SF--Pine Swamp Rd.,39.2188222,-74.8600245,08-02-2014,01:48 PM,eBird - Traveling Count,81,1,8.047,NA,2,,,Submitted from  BirdLog NA for Android v1.9.3
6563,6563,6563,S13748004,Eastern Wood-Pewee,Contopus virens,14534,1,US-TX,Gonzales,Palmetto SP (CTC 029),29.58871,-97.5829,04-14-2013,12:19 PM,eBird - Traveling Count,332,1,4.828,NA,1,,,Submitted from  BirdLog for Android v1.6
6564,6564,6564,S14924413,Eastern Wood-Pewee,Contopus virens,14534,X,US-MO,Holt,Squaw Creek NWR,40.068893,-95.23534,08-14-2013,08:00 AM,eBird - Traveling Count,90,1,8.047,NA,5,,,
6565,6565,6565,S14019048,Eastern Wood-Pewee,Contopus virens,14534,X,US-TX,Kendall,Cibolo Nature Ctr. (HOTE 078),29.78129,-98.70963,05-06-2013,03:53 PM,eBird - Traveling Count,235,1,2.414,NA,1,,,Submitted from  BirdLog NA for Android v1.7
6566,6566,6566,S19098401,Eastern Wood-Pewee,Contopus virens,14534,1,US-DE,Kent,Frederica BBS003,39.0345862,-75.4836488,07-07-2014,05:42 AM,eBird - Stationary Count,3,1,NA,NA,1,,,BBS Fredrica route
6567,6567,6567,S19098406,Eastern Wood-Pewee,Contopus virens,14534,1,US-DE,Kent,Frederica BBS008,39.0390572,-75.52297,07-07-2014,06:12 AM,eBird - Stationary Count,3,1,NA,NA,1,,,BBS Fredrica route
6568,6568,6568,S19098416,Eastern Wood-Pewee,Contopus virens,14534,1,US-DE,Kent,Frederica BBS018,39.0402801,-75.6095892,07-07-2014,07:12 AM,eBird - Stationary Count,3,1,NA,NA,1,,,BBS Fredrica route
6569,6569,6569,S19098420,Eastern Wood-Pewee,Contopus virens,14534,1,US-DE,Kent,Frederica BBS022,39.0436945,-75.6417194,07-07-2014,07:36 AM,eBird - Stationary Count,3,1,NA,NA,1,,,BBS Fredrica route
6570,6570,6570,S19098424,Eastern Wood-Pewee,Contopus virens,14534,1,US-DE,Kent,Frederica BBS026,39.0607495,-75.6570911,07-07-2014,08:00 AM,eBird - Stationary Count,3,1,NA,NA,1,,,BBS Fredrica route
6571,6571,6571,S19098426,Eastern Wood-Pewee,Contopus virens,14534,1,US-DE,Kent,Frederica BBS028,39.0664974,-75.6724978,07-07-2014,08:12 AM,eBird - Stationary Count,3,1,NA,NA,1,,,BBS Fredrica route
6572,6572,6572,S18594037,Eastern Wood-Pewee,Contopus virens,14534,1,US-DE,Kent,"Smyrna, 6180 Hay Point Landing Road",39.34543,-75.53893,05-28-2014,06:56 AM,eBird - Stationary Count,16,1,NA,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
6573,6573,6573,S24285366,Eastern Wood-Pewee,Contopus virens,14534,1,CA-NS,Kings,Blomidon Provincial Park,45.265,-64.342,07-16-2015,09:39 AM,eBird - Traveling Count,115,1,1.609,NA,4,,,"<br />Submitted from eBird for iOS, version 1.0.1 Build 5"
6574,6574,6574,S14957931,Eastern Wood-Pewee,Contopus virens,14534,1,US-MO,Linn,Fountain Grove Field House,39.7097276,-93.3177561,08-18-2013,10:00 AM,eBird - Casual Observation,0,1,NA,NA,4,,,
6575,6575,6575,S15282014,Eastern Wood-Pewee,Contopus virens,14534,1,US-MO,Livingston,Fountain Grove CA (Livingston Co.),39.7011429,-93.3053291,09-28-2013,05:30 PM,eBird - Traveling Count,90,1,3.219,NA,4,,,
6576,6576,6576,S19500775,Eastern Wood-Pewee,Contopus virens,14534,5,US-DE,New Castle,Chambers rock x Creek Road Trail,39.7326926,-75.7637465,08-17-2014,05:57 PM,eBird - Traveling Count,90,1,1.609,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
6577,6577,6577,S18317243,Eastern Wood-Pewee,Contopus virens,14534,2,US-DE,New Castle,Gunning Bedford/Dragon Run,39.5731163,-75.602211,05-10-2014,04:20 AM,eBird - Traveling Count,143,1,1.609,NA,3,,,"msarver <br />Submitted from BirdLog NA for iOS, version 1.7.1"
6578,6578,6578,S18317240,Eastern Wood-Pewee,Contopus virens,14534,2,US-DE,New Castle,Lums Pond State Park,39.5607834,-75.718399,05-10-2014,07:08 AM,eBird - Traveling Count,133,1,2.414,NA,2,S {0}--Singing male,,
6579,6579,6579,S19568690,Eastern Wood-Pewee,Contopus virens,14534,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,08-20-2014,07:28 AM,eBird - Traveling Count,127,1,1.609,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
6580,6580,6580,S19568684,Eastern Wood-Pewee,Contopus virens,14534,5,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,08-25-2014,07:16 AM,eBird - Traveling Count,129,1,1.609,NA,3,,,Submitted from  BirdLog NA for Android v1.9.3
6581,6581,6581,S19646292,Eastern Wood-Pewee,Contopus virens,14534,8,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,09-02-2014,07:04 AM,eBird - Traveling Count,71,1,0.805,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
6582,6582,6582,S19709758,Eastern Wood-Pewee,Contopus virens,14534,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,09-04-2014,07:20 AM,eBird - Traveling Count,87,1,0.805,NA,4,,,Submitted from  BirdLog NA for Android v1.9.6
6583,6583,6583,S19780951,Eastern Wood-Pewee,Contopus virens,14534,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,09-07-2014,08:34 AM,eBird - Traveling Count,93,1,0.805,NA,2,,,Submitted from  BirdLog NA for Android v1.9.6
6584,6584,6584,S19780940,Eastern Wood-Pewee,Contopus virens,14534,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,09-09-2014,07:07 AM,eBird - Traveling Count,98,1,0.805,NA,2,,,Submitted from  BirdLog NA for Android v1.9.6
6585,6585,6585,S19804497,Eastern Wood-Pewee,Contopus virens,14534,2,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,09-11-2014,07:14 AM,eBird - Traveling Count,91,1,0.805,NA,4,,,Submitted from  BirdLog NA for Android v1.9.6
6586,6586,6586,S19834624,Eastern Wood-Pewee,Contopus virens,14534,10,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,09-13-2014,06:53 AM,eBird - Traveling Count,245,1,1.609,NA,30,,,"<br />Submitted from BirdLog NA for iOS, version 1.7.6"
6587,6587,6587,S19834390,Eastern Wood-Pewee,Contopus virens,14534,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,09-13-2014,07:30 AM,eBird - Traveling Count,120,1,1.609,NA,1,,,
6588,6588,6588,S19823195,Eastern Wood-Pewee,Contopus virens,14534,2,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,09-13-2014,05:04 PM,eBird - Traveling Count,128,1,0.805,NA,7,,,Submitted from  BirdLog NA for Android v1.9.6
6589,6589,6589,S18504761,Eastern Wood-Pewee,Contopus virens,14534,X,US-DE,New Castle,"New Castle, 737-747 Cox Neck Road",39.56287,-75.61104,05-22-2014,06:07 AM,eBird - Stationary Count,9,1,NA,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
6590,6590,6590,S18627495,Eastern Wood-Pewee,Contopus virens,14534,1,US-DE,New Castle,White Clay Creek SP--Creek Rd.,39.7046445,-75.7563742,05-30-2014,07:18 PM,eBird - Traveling Count,53,1,0.805,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
6591,6591,6591,S18798132,Eastern Wood-Pewee,Contopus virens,14534,1,US-DE,New Castle,White Clay Creek SP--Creek Rd.,39.7046445,-75.7563742,06-15-2014,10:57 AM,eBird - Traveling Count,312,1,8.047,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
6592,6592,6592,S23300306,Eastern Wood-Pewee,Contopus virens,14534,1,US-DE,New Castle,White Clay Creek SP--Creek Rd.,39.7046445,-75.7563742,05-08-2015,06:33 AM,eBird - Traveling Count,96,1,2.414,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
6593,6593,6593,S18368506,Eastern Wood-Pewee,Contopus virens,14534,1,US-DE,New Castle,White Clay Creek SP--Hopkins Rd.,39.7263,-75.7672334,05-13-2014,06:35 AM,eBird - Traveling Count,60,1,1.609,NA,2,,,"<br />Submitted from BirdLog NA for iOS, version 1.7.1"
6594,6594,6594,S18351327,Eastern Wood-Pewee,Contopus virens,14534,X,US-DE,New Castle,White Clay Creek SP--Paper Mill Road entrance,39.6914414,-75.7512612,05-12-2014,06:27 AM,eBird - Traveling Count,69,1,0.805,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
6595,6595,6595,S18987240,Eastern Wood-Pewee,Contopus virens,14534,3,US-DE,New Castle,White Clay Creek SP--Thompson Station Rd.,39.7399964,-75.7543802,07-01-2014,06:38 PM,eBird - Traveling Count,80,1,2.414,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
6596,6596,6596,S18351322,Eastern Wood-Pewee,Contopus virens,14534,X,US-DE,New Castle,William M. Redd Park,39.700187,-75.7427502,05-11-2014,05:39 PM,eBird - Traveling Count,43,1,0.805,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
6597,6597,6597,S19098265,Eastern Wood-Pewee,Contopus virens,14534,1,US-DE,New Castle,Wilmington BBS007,39.7194426,-75.5991662,07-06-2014,06:11 AM,eBird - Stationary Count,3,1,NA,NA,1,,,BBS Wilmington route
6598,6598,6598,S23489719,Eastern Wood-Pewee,Contopus virens,14534,1,US-PA,Philadelphia,John Heinz NWR at Tinicum (IBA),39.8914715,-75.2571492,05-17-2015,08:03 AM,eBird - Traveling Count,205,1,3.219,NA,4,,,Submitted from  BirdLog NA for Android v1.9.6
6599,6599,6599,S15169905,Eastern Wood-Pewee,Contopus virens,14534,4,US-MO,Pike,Dupont Reservation CA,39.5691778,-91.1880028,09-13-2013,11:40 AM,eBird - Traveling Count,90,1,1.609,NA,4,,,
6600,6600,6600,S18833716,Eastern Wood-Pewee,Contopus virens,14534,1,US-VA,Shenandoah,Wolf Gap campground,38.92432,-78.68836,06-19-2014,09:01 AM,eBird - Stationary Count,35,1,NA,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
6601,6601,6601,S23324975,Eastern Wood-Pewee,Contopus virens,14534,1,US-DE,Sussex,"Laurel, 14072 Arvey Road",38.50812,-75.5074,05-09-2015,11:30 AM,eBird - Stationary Count,35,1,NA,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
6602,6602,6602,S23327586,Eastern Wood-Pewee,Contopus virens,14534,5,US-DE,Sussex,Trap Pond,38.5246336,-75.4755163,05-09-2015,06:35 AM,eBird - Traveling Count,190,1,4.828,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
6603,6603,6603,S23322280,Eastern Wood-Pewee,Contopus virens,14534,1,US-DE,Sussex,Trussum Pond,38.5251372,-75.511694,05-09-2015,10:44 AM,eBird - Traveling Count,15,1,0.161,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
6604,6604,6604,S15419212,Eastern Wood-Pewee,Contopus virens,14534,X,US-AR,Washington,Lake Fayetteville,36.13834,-94.13361,10-16-2013,08:30 AM,eBird - Traveling Count,88,1,2.414,NA,3,,,Submitted from  BirdLog NA for Android v1.9.2
6605,6605,6605,S19646371,Eastern Wood-Pewee,Contopus virens,14534,1,US-PA,Wayne,41.4521 X -75.2912,41.45214,-75.29124,08-30-2014,05:00 PM,eBird - Traveling Count,60,1,2.414,NA,2,,,Submitted from  BirdLog NA for Android v1.9.6
6606,6606,6606,S11786287,Eastern Wood-Pewee,Contopus virens,14534,X,US-NY,Wyoming,Wyoming,42.70313,-78.21848,09-01-2011,,eBird - Casual Observation,0,0,NA,NA,1,,,New York
6607,6607,6607,S19834624,Yellow-bellied Flycatcher,Empidonax flaviventris,14573,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,09-13-2014,06:53 AM,eBird - Traveling Count,245,1,1.609,NA,30,,Seen well by many - Very yellow throated and breasted. Small Empid with greenish back.,"<br />Submitted from BirdLog NA for iOS, version 1.7.6"
6608,6608,6608,S19823195,Yellow-bellied Flycatcher,Empidonax flaviventris,14573,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,09-13-2014,05:04 PM,eBird - Traveling Count,128,1,0.805,NA,7,,,Submitted from  BirdLog NA for Android v1.9.6
6609,6609,6609,S14066511,Acadian Flycatcher,Empidonax virescens,14574,1,US-TX,Cameron,South Padre Is.--WBC/Conv. Center/Laguna Madre Trail (LTC 035),26.1400912,-97.1748233,05-10-2013,08:45 AM,eBird - Traveling Count,45,1,0.805,NA,1,,,"<br />Submitted from BirdLog NA for iOS, version 1.5.3"
