Submission.ID,Common.Name,Scientific.Name,Taxonomic.Order,Count,State.Province,County,Location,Latitude,Longitude,Date,Time,Protocol,Duration..Min.,All.Obs.Reported,Distance.Traveled..km.,Area.Covered..ha.,Number.of.Observers,Breeding.Code,Species.Comments,Checklist.Comments
S18314198,American Crow,Corvus brachyrhynchos,19073,1,US-DE,New Castle,"Bear, Old Summit Road",39.5436,-75.72617,5/10/2014,9:40 AM,eBird - Traveling Count,42,1,0.402,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S23211089,American Crow,Corvus brachyrhynchos,19073,1,US-DE,New Castle,Biddle Point (C&D canal),39.5542541,-75.6175134,5/3/2015,5:30 PM,eBird - Stationary Count,45,1,NA,NA,2,NA,NA,NA
S21726576,American Crow,Corvus brachyrhynchos,19073,3,US-DE,New Castle,Cedar Swamp Wildlife Area,39.3894043,-75.5462666,2/8/2015,8:00 AM,eBird - Traveling Count,210,1,4.828,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S19500775,American Crow,Corvus brachyrhynchos,19073,2,US-DE,New Castle,Chambers rock x Creek Road Trail,39.7326926,-75.7637465,8/17/2014,5:57 PM,eBird - Traveling Count,90,1,1.609,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S21283718,American Crow,Corvus brachyrhynchos,19073,1,US-DE,New Castle,Chambers rock x Creek Road Trail,39.7326926,-75.7637465,1/10/2015,1:57 PM,eBird - Traveling Count,128,1,3.219,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S21807717,American Crow,Corvus brachyrhynchos,19073,1,US-DE,New Castle,Coverdale Farm (private),39.8118986,-75.6383801,2/13/2015,4:19 PM,eBird - Traveling Count,57,1,0.805,NA,13,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S22269040,American Crow,Corvus brachyrhynchos,19073,4,US-DE,New Castle,Delaware City Waterfront,39.57959,-75.5872,3/7/2015,11:15 AM,eBird - Stationary Count,120,1,NA,NA,2,NA,NA,NA
S18504938,American Crow,Corvus brachyrhynchos,19073,X,US-DE,New Castle,"Delaware City, 108 North Reedy Point Road",39.56233,-75.58679,5/22/2014,6:51 AM,eBird - Stationary Count,4,1,NA,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S17162405,American Crow,Corvus brachyrhynchos,19073,5,US-DE,New Castle,Fleming Landing Road,39.3960087,-75.5819263,2/23/2014,10:00 AM,eBird - Stationary Count,30,1,NA,NA,1,NA,NA,NA
S21836500,American Crow,Corvus brachyrhynchos,19073,1,US-DE,New Castle,Fort Dupont SP--Delaware River lookout,39.5736747,-75.5800581,2/14/2015,2:30 PM,eBird - Traveling Count,116,1,0.805,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S22030220,American Crow,Corvus brachyrhynchos,19073,1,US-DE,New Castle,Fort Dupont SP--Delaware River lookout,39.5736747,-75.5800581,2/22/2015,1:05 PM,eBird - Traveling Count,72,1,0.483,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S18317243,American Crow,Corvus brachyrhynchos,19073,4,US-DE,New Castle,Gunning Bedford/Dragon Run,39.5731163,-75.602211,5/10/2014,4:20 AM,eBird - Traveling Count,143,1,1.609,NA,3,NA,NA,"msarver <br />Submitted from BirdLog NA for iOS, version 1.7.1"
S17162659,American Crow,Corvus brachyrhynchos,19073,5,US-DE,New Castle,Iron Hill Park,39.6390928,-75.757865,2/22/2014,4:00 PM,eBird - Casual Observation,0,1,NA,NA,2,NA,NA,NA
S18317240,American Crow,Corvus brachyrhynchos,19073,3,US-DE,New Castle,Lums Pond State Park,39.5607834,-75.718399,5/10/2014,7:08 AM,eBird - Traveling Count,133,1,2.414,NA,2,NA,NA,NA
S18100912,American Crow,Corvus brachyrhynchos,19073,7,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,4/27/2014,6:49 AM,eBird - Traveling Count,198,1,3.219,NA,6,NA,NA,"Pledge to Fledge with Emily Dunn, Matt Boone, Mason Sieges, Becky Kern, and Taj Schottland. <br />Submitted from BirdLog NA for iOS, version 1.7.1"
S18176734,American Crow,Corvus brachyrhynchos,19073,5,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,5/2/2014,6:36 AM,eBird - Traveling Count,112,1,1.207,NA,5,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S18368505,American Crow,Corvus brachyrhynchos,19073,2,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,5/12/2014,6:45 PM,eBird - Traveling Count,30,1,1.207,NA,3,NA,NA,"<br />Submitted from BirdLog NA for iOS, version 1.7.1"
S18891575,American Crow,Corvus brachyrhynchos,19073,4,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,6/24/2014,6:41 AM,eBird - Traveling Count,66,1,1.609,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S19568684,American Crow,Corvus brachyrhynchos,19073,2,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,8/25/2014,7:16 AM,eBird - Traveling Count,129,1,1.609,NA,3,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S19646292,American Crow,Corvus brachyrhynchos,19073,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,9/2/2014,7:04 AM,eBird - Traveling Count,71,1,0.805,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S19709758,American Crow,Corvus brachyrhynchos,19073,10,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,9/4/2014,7:20 AM,eBird - Traveling Count,87,1,0.805,NA,4,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S19780940,American Crow,Corvus brachyrhynchos,19073,2,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,9/9/2014,7:07 AM,eBird - Traveling Count,98,1,0.805,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S19790301,American Crow,Corvus brachyrhynchos,19073,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,9/10/2014,6:27 AM,eBird - Traveling Count,50,1,0.805,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S19804497,American Crow,Corvus brachyrhynchos,19073,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,9/11/2014,7:14 AM,eBird - Traveling Count,91,1,0.805,NA,4,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S19834624,American Crow,Corvus brachyrhynchos,19073,8,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,9/13/2014,6:53 AM,eBird - Traveling Count,245,1,1.609,NA,30,NA,NA,"<br />Submitted from BirdLog NA for iOS, version 1.7.6"
S19834390,American Crow,Corvus brachyrhynchos,19073,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,9/13/2014,7:30 AM,eBird - Traveling Count,120,1,1.609,NA,1,NA,NA,NA
S19823195,American Crow,Corvus brachyrhynchos,19073,3,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,9/13/2014,5:04 PM,eBird - Traveling Count,128,1,0.805,NA,7,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S19864629,American Crow,Corvus brachyrhynchos,19073,5,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,9/18/2014,7:16 AM,eBird - Traveling Count,68,1,0.805,NA,3,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S20024781,American Crow,Corvus brachyrhynchos,19073,5,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,9/28/2014,7:40 AM,eBird - Traveling Count,120,1,0.805,NA,4,NA,NA,NA
S22640111,American Crow,Corvus brachyrhynchos,19073,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,4/2/2015,8:47 AM,eBird - Traveling Count,57,1,0.805,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S22695256,American Crow,Corvus brachyrhynchos,19073,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,4/5/2015,8:10 AM,eBird - Traveling Count,128,1,3.219,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S22836694,American Crow,Corvus brachyrhynchos,19073,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,4/13/2015,6:54 AM,eBird - Traveling Count,55,1,1.609,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S22995930,American Crow,Corvus brachyrhynchos,19073,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,4/22/2015,7:05 AM,eBird - Traveling Count,75,1,1.609,NA,3,NA,NA,NA
S18581244,American Crow,Corvus brachyrhynchos,19073,1,US-DE,New Castle,"Middletown, 1704-1798 Delaware 9",39.49842,-75.58707,5/27/2014,8:31 AM,eBird - Stationary Count,15,1,NA,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S18580371,American Crow,Corvus brachyrhynchos,19073,2,US-DE,New Castle,"Middletown, 270 Reedy Point Road",39.55654,-75.58249,5/27/2014,6:44 AM,eBird - Stationary Count,13,1,NA,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S18581247,American Crow,Corvus brachyrhynchos,19073,1,US-DE,New Castle,"Middletown, 700-730 Delaware 9",39.53422,-75.57873,5/27/2014,7:35 AM,eBird - Stationary Count,12,1,NA,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S21836280,American Crow,Corvus brachyrhynchos,19073,1,US-DE,New Castle,"Middletown, Airfield Road",39.57527,-75.58849,2/14/2015,1:35 PM,eBird - Traveling Count,60,1,0.644,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S18504761,American Crow,Corvus brachyrhynchos,19073,X,US-DE,New Castle,"New Castle, 737-747 Cox Neck Road",39.56287,-75.61104,5/22/2014,6:07 AM,eBird - Stationary Count,9,1,NA,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S15678484,American Crow,Corvus brachyrhynchos,19073,4,US-DE,New Castle,Newark Reservoir,39.6947717,-75.7445526,11/15/2013,7:30 AM,eBird - Traveling Count,20,1,0.805,NA,1,NA,NA,NA
S17778058,American Crow,Corvus brachyrhynchos,19073,1,US-DE,New Castle,Newark Reservoir,39.6947717,-75.7445526,4/6/2014,6:47 PM,eBird - Traveling Count,39,1,1.609,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S20731503,American Crow,Corvus brachyrhynchos,19073,6,US-DE,New Castle,Newark Reservoir,39.6947717,-75.7445526,11/29/2014,11:52 AM,eBird - Traveling Count,65,1,1.207,NA,4,NA,NA,"<br />Submitted from BirdLog World for iOS, version 1.8"
S22065431,American Crow,Corvus brachyrhynchos,19073,2,US-DE,New Castle,Newark Reservoir,39.6947717,-75.7445526,2/25/2015,7:21 AM,eBird - Traveling Count,51,1,2.012,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S18367980,American Crow,Corvus brachyrhynchos,19073,3,US-DE,New Castle,"Newark, 501-585 Wedgewood Road",39.71068,-75.77257,5/13/2014,6:00 AM,eBird - Stationary Count,31,1,NA,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S22043159,American Crow,Corvus brachyrhynchos,19073,20,US-DE,New Castle,Peterson Wildlife Refuge - DuPont Env. Ed. Center,39.7227022,-75.5608106,2/23/2015,1:27 PM,eBird - Traveling Count,35,1,1.207,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S21583583,American Crow,Corvus brachyrhynchos,19073,30,US-DE,New Castle,School Bell Rd.,39.64885,-75.63812,1/28/2015,3:30 PM,eBird - Stationary Count,60,1,NA,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S18315616,American Crow,Corvus brachyrhynchos,19073,5,US-DE,New Castle,Summit Bridge Ponds,39.54537,-75.74354,5/10/2014,10:38 AM,eBird - Traveling Count,88,1,3.219,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S18119187,American Crow,Corvus brachyrhynchos,19073,2,US-DE,New Castle,UD--Townsend Hall,39.66564,-75.75134,4/28/2014,8:45 AM,eBird - Traveling Count,10,1,0.161,NA,3,NA,NA,NA
S18177981,American Crow,Corvus brachyrhynchos,19073,1,US-DE,New Castle,UD--Townsend Hall,39.66564,-75.75134,5/1/2014,5:40 PM,eBird - Traveling Count,23,1,0.402,NA,3,NA,NA,"<br />Submitted from BirdLog NA for iOS, version 1.7.1"
S18249178,American Crow,Corvus brachyrhynchos,19073,X,US-DE,New Castle,White Clay Creek SP,39.711,-75.76,5/6/2014,6:37 AM,eBird - Traveling Count,100,1,1.609,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S18298179,American Crow,Corvus brachyrhynchos,19073,2,US-DE,New Castle,White Clay Creek SP,39.711,-75.76,5/9/2014,6:03 AM,eBird - Traveling Count,113,1,2.414,NA,1,NA,NA,"<br />Submitted from BirdLog NA for iOS, version 1.7.1"
S18798132,American Crow,Corvus brachyrhynchos,19073,1,US-DE,New Castle,White Clay Creek SP--Creek Rd.,39.7046445,-75.7563742,6/15/2014,10:57 AM,eBird - Traveling Count,312,1,8.047,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S22804227,American Crow,Corvus brachyrhynchos,19073,1,US-DE,New Castle,White Clay Creek SP--Creek Rd.,39.7046445,-75.7563742,4/11/2015,8:15 AM,eBird - Traveling Count,110,1,2.414,NA,4,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S22941110,American Crow,Corvus brachyrhynchos,19073,1,US-DE,New Castle,White Clay Creek SP--Creek Rd.,39.7046445,-75.7563742,4/19/2015,8:38 AM,eBird - Traveling Count,99,1,2.414,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S18368506,American Crow,Corvus brachyrhynchos,19073,2,US-DE,New Castle,White Clay Creek SP--Hopkins Rd.,39.7263,-75.7672334,5/13/2014,6:35 AM,eBird - Traveling Count,60,1,1.609,NA,2,NA,NA,"<br />Submitted from BirdLog NA for iOS, version 1.7.1"
S20965332,American Crow,Corvus brachyrhynchos,19073,1,US-DE,New Castle,White Clay Creek SP--Hopkins Rd.,39.7263,-75.7672334,12/20/2014,3:43 PM,eBird - Traveling Count,54,1,1.609,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S22107032,American Crow,Corvus brachyrhynchos,19073,8,US-DE,New Castle,White Clay Creek SP--Hopkins Rd.,39.7263,-75.7672334,2/28/2015,11:13 AM,eBird - Traveling Count,136,1,2.414,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S22705641,American Crow,Corvus brachyrhynchos,19073,1,US-DE,New Castle,White Clay Creek SP--Hopkins Rd.,39.7263,-75.7672334,4/5/2015,5:45 PM,eBird - Traveling Count,84,1,2.414,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S17564503,American Crow,Corvus brachyrhynchos,19073,X,US-DE,New Castle,White Clay Creek SP--Paper Mill Road entrance,39.6914414,-75.7512612,3/22/2014,12:50 PM,eBird - Traveling Count,83,1,1.609,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S17715322,American Crow,Corvus brachyrhynchos,19073,X,US-DE,New Castle,White Clay Creek SP--Paper Mill Road entrance,39.6914414,-75.7512612,4/2/2014,5:30 PM,eBird - Traveling Count,87,1,1.609,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S17808273,American Crow,Corvus brachyrhynchos,19073,X,US-DE,New Castle,White Clay Creek SP--Paper Mill Road entrance,39.6914414,-75.7512612,4/8/2014,6:21 PM,eBird - Traveling Count,62,1,1.609,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S18215309,American Crow,Corvus brachyrhynchos,19073,10,US-DE,New Castle,White Clay Creek SP--Paper Mill Road entrance,39.6914414,-75.7512612,5/4/2014,10:15 AM,eBird - Traveling Count,151,1,1.609,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S18249185,American Crow,Corvus brachyrhynchos,19073,X,US-DE,New Castle,White Clay Creek SP--Paper Mill Road entrance,39.6914414,-75.7512612,5/6/2014,8:28 AM,eBird - Traveling Count,50,1,0.805,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S20882197,American Crow,Corvus brachyrhynchos,19073,1,US-DE,New Castle,White Clay Creek SP--Paper Mill Road entrance,39.6914414,-75.7512612,12/13/2014,2:59 PM,eBird - Traveling Count,45,1,1.207,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S18242671,American Crow,Corvus brachyrhynchos,19073,5,US-DE,New Castle,White Clay Creek SP--Thompson Station Rd.,39.7399964,-75.7543802,5/5/2014,5:50 PM,eBird - Traveling Count,86,1,1.609,NA,3,NA,NA,Warbling with Taj Schottland and Matt Boone
S19098261,American Crow,Corvus brachyrhynchos,19073,1,US-DE,New Castle,Wilmington BBS001,39.753624,-75.5895424,7/6/2014,5:35 AM,eBird - Stationary Count,3,1,NA,NA,1,NA,NA,BBS Wilmington route
S19098278,American Crow,Corvus brachyrhynchos,19073,1,US-DE,New Castle,Wilmington BBS028,39.621491,-75.6984186,7/6/2014,8:17 AM,eBird - Stationary Count,3,1,NA,NA,1,NA,NA,BBS Wilmington route
S19098262,American Crow,Corvus brachyrhynchos,19073,3,US-DE,New Castle,Wilmington BBS036,39.589336,-75.7239103,7/6/2014,9:05 AM,eBird - Stationary Count,3,1,NA,NA,1,NA,NA,BBS Wilmington route
S19098291,American Crow,Corvus brachyrhynchos,19073,1,US-DE,New Castle,Wilmington BBS046,39.5570503,-75.7751727,7/6/2014,10:05 AM,eBird - Stationary Count,3,1,NA,NA,1,NA,NA,BBS Wilmington route
S11852449,American Crow,Corvus brachyrhynchos,19073,1,US-CT,New Haven,East Rock Park,41.3301972,-72.9043293,10/22/2012,12:00 PM,eBird - Traveling Count,120,1,1.609,NA,2,NA,NA,NA
S14380864,American Crow,Corvus brachyrhynchos,19073,X,US-CA,Orange,Dana Point Harbor,33.459802,-117.6989365,6/9/2013,3:00 PM,eBird - Traveling Count,36,1,0.805,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.7
S22493245,American Crow,Corvus brachyrhynchos,19073,1,US-FL,Orange,Fleet Peeples Park,28.5761517,-81.3263369,3/20/2015,12:10 PM,eBird - Traveling Count,82,1,0.483,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S13497473,American Crow,Corvus brachyrhynchos,19073,5,US-LA,Orleans,Audubon Park,29.9272668,-90.1280594,3/23/2013,2:41 PM,eBird - Traveling Count,61,1,1.609,NA,1,NA,NA," <br />Submitted from BirdLog NA for iOS, version 1.5.2"
S13021238,American Crow,Corvus brachyrhynchos,19073,X,US-LA,Orleans,"Audubon, Golf Club Drive",29.92695,-90.12754,2/17/2013,2:03 PM,eBird - Traveling Count,47,1,1.609,NA,1,NA,NA, Submitted from  BirdLog for Android v1.6
S13497469,American Crow,Corvus brachyrhynchos,19073,X,US-LA,Orleans,Bayou Sauvage NWR,30.0537,-89.88047,3/23/2013,10:21 AM,eBird - Traveling Count,86,1,2.253,NA,1,NA,NA," <br />Submitted from BirdLog NA for iOS, version 1.5.2"
S13497468,American Crow,Corvus brachyrhynchos,19073,3,US-LA,Orleans,City Park--Couturie Forest,30.0045693,-90.0935962,3/23/2013,7:42 AM,eBird - Traveling Count,120,1,3.219,NA,1,NA,NA," <br />Submitted from BirdLog NA for iOS, version 1.5.2"
S18198490,American Crow,Corvus brachyrhynchos,19073,2,US-PA,Philadelphia,John Heinz NWR at Tinicum (IBA),39.8914715,-75.2571492,5/3/2014,8:29 AM,eBird - Traveling Count,172,1,2.414,NA,4,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S13497474,American Crow,Corvus brachyrhynchos,19073,5,US-LA,Plaquemines,Caernarvon Diversion Canal,29.8582786,-89.9109936,3/23/2013,5:04 PM,eBird - Traveling Count,136,1,3.219,NA,1,NA,NA,"<br />Submitted from BirdLog NA for iOS, version 1.5.2"
S14369621,American Crow,Corvus brachyrhynchos,19073,X,US-CA,San Diego,Lindo Lake,32.8583295,-116.9170833,6/8/2013,11:45 AM,eBird - Stationary Count,41,1,NA,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.7
S11826278,American Crow,Corvus brachyrhynchos,19073,X,US-TN,Sevier,Great Smoky Mt. NP--Alum Cave Bluff Trail (to Mt. LeConte),35.6313491,-83.4457111,10/17/2012,9:00 AM,eBird - Traveling Count,480,1,17.703,NA,1,NA,NA,Slow day with migration coming to an end
S18892679,American Crow,Corvus brachyrhynchos,19073,2,US-TN,Sevier,Middle Prong Trail,35.6134312,-83.653872,6/21/2014,1:20 PM,eBird - Traveling Count,300,1,12.875,NA,2,NA,NA,NA
S24334947,American Crow,Corvus brachyrhynchos,19073,6,CA-NS,Shelburne,"43.5961x-65.7783 - Jul 19, 2015, 7:14 PM",43.596139,-65.77832,7/19/2015,7:14 PM,eBird - Traveling Count,37,1,0.322,NA,4,NA,NA,"<br />Submitted from eBird for iOS, version 1.0.1 Build 5"
S24334962,American Crow,Corvus brachyrhynchos,19073,3,CA-NS,Shelburne,Cape Sable Island,43.4570415,-65.6167789,7/20/2015,4:35 PM,eBird - Traveling Count,196,1,8.047,NA,4,NA,NA,"<br />Submitted from eBird for iOS, version 1.0.1 Build 5"
S16231016,American Crow,Corvus brachyrhynchos,19073,X,US-MN,St. Louis,Kitchi-Gammi Park,46.84233,-91.99447,1/4/2014,10:30 AM,eBird - Traveling Count,60,1,1.609,NA,3,NA,NA,NA
S16277601,American Crow,Corvus brachyrhynchos,19073,1,US-MN,St. Louis,Sax-Zim Bog,47.2212004,-92.7009201,1/6/2014,7:30 AM,eBird - Traveling Count,270,1,40.234,NA,3,NA,NA,NA
S23327114,American Crow,Corvus brachyrhynchos,19073,1,US-DE,Sussex,"Laurel, 34610 Whaleys Road",38.51071,-75.44813,5/9/2015,1:04 PM,eBird - Stationary Count,6,1,NA,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S23327313,American Crow,Corvus brachyrhynchos,19073,1,US-DE,Sussex,"Laurel, Wootten Road",38.51504,-75.46836,5/9/2015,4:45 AM,eBird - Traveling Count,115,1,0.805,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S23327586,American Crow,Corvus brachyrhynchos,19073,5,US-DE,Sussex,Trap Pond,38.5246336,-75.4755163,5/9/2015,6:35 AM,eBird - Traveling Count,190,1,4.828,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S11786281,American Crow,Corvus brachyrhynchos,19073,X,US-TX,Travis,Travis,30.32913,-97.77289,3/1/2009,NA,eBird - Casual Observation,0,0,NA,NA,1,NA,NA,Austin
S20069444,American Crow,Corvus brachyrhynchos,19073,2,US-VA,Virginia Beach,First Landing State Park--Boat Ramp (64th St),36.8921831,-76.0183874,10/8/2014,6:35 AM,eBird - Traveling Count,69,1,0.483,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S15419212,American Crow,Corvus brachyrhynchos,19073,X,US-AR,Washington,Lake Fayetteville,36.13834,-94.13361,10/16/2013,8:30 AM,eBird - Traveling Count,88,1,2.414,NA,3,NA,NA,Submitted from  BirdLog NA for Android v1.9.2
S11995062,American Crow,Corvus brachyrhynchos,19073,1,US-AR,Washington,North Skull Trail,36.0922105,-94.1645042,11/9/2012,8:30 AM,eBird - Traveling Count,75,1,3.219,NA,1,NA,NA,"Walking north from sycamore to the park by gregg and back  <br />Submitted from BirdLog NA for iOS, version 1.5.1"
S16306796,American Crow,Corvus brachyrhynchos,19073,X,US-MN,Washington,Point Douglas Park (Washington Co.),44.7487382,-92.8115986,1/8/2014,11:00 AM,eBird - Stationary Count,20,1,NA,NA,2,NA,NA,NA
S11991703,American Crow,Corvus brachyrhynchos,19073,1,US-AR,Washington,US-AR-Springdale-202 E Lakeview Dr,36.139909,-94.133604,11/8/2012,3:23 PM,eBird - Traveling Count,113,1,3.219,NA,2,NA,NA," <br />Submitted from BirdLog NA for iOS, version 1.5.1"
S12014271,American Crow,Corvus brachyrhynchos,19073,1,US-AR,Washington,Wedington WMA--Lake Wedington,36.09,-94.369446,11/10/2012,3:10 PM,eBird - Traveling Count,92,1,3.219,NA,2,NA,NA,"<br>Submitted from BirdLog NA for iOS, version 1.5.1"
S11996308,American Crow,Corvus brachyrhynchos,19073,1,US-AR,Washington,Woolsey Wet Prairie,36.06766,-94.2332125,11/9/2012,10:40 AM,eBird - Traveling Count,78,1,2.414,NA,2,NA,NA," <br />Submitted from BirdLog NA for iOS, version 1.5.1"
S13960691,American Crow,Corvus brachyrhynchos,19073,X,US-NV,Washoe,McCarran Ranch (Washoe Co.),39.5474957,-119.5733768,7/11/2012,7:00 AM,eBird - Casual Observation,0,0,NA,NA,1,NA,NA,NA
S23809939,American Crow,Corvus brachyrhynchos,19073,1,US-MD,Worcester,Assateague I. NS--Bayside Campground,38.207274,-75.159605,6/6/2015,8:00 PM,eBird - Stationary Count,180,1,NA,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S24334958,American Crow,Corvus brachyrhynchos,19073,2,CA-NS,Yarmouth,"CA-NS-123–299 Chemin à Cornu - 43.6060x-65.8138 - Jul 20, 2015, 2:21 PM",43.60603,-65.813795,7/20/2015,11:19 AM,eBird - Traveling Count,155,1,3.219,NA,4,NA,NA,"<br />Submitted from eBird for iOS, version 1.0.1 Build 5"
